text,spam
Wan dmn  -ayuk adah,False
Wan. Ini kak Ary. Lajulah kalo kalian mo nonton. Dsini masih hujan. Mlm ini kak Ary nk ngemci jugo..,False
 Pendaftaran calon senator hmif   Nama : Satria Priambada  Nim : 13513034,False
Hokkay. Gapapa mau ngasih kerjaan ke anak if 2014,False
beluuum psdnya di nilta terus dia baru balik tengah maleem,False
Sisa KuotaUtama 4.1GB Jam01-06 2.47GB Jam09-17 347.0MB.Nikmati internetan di jaringan4G tercepat  Beli EXTRA/Pkt lain. Tekan 123,False
Ambil bonus harianmu di  600#  Bebas Pulsa . Dptkan gratis nelpon atau internetan dan promo lainnya sesuai hobimu!,False
Segera aktifkan PAKET PROMO MERDEKA hingga 8GB Rp 71rb utk 30hr. Aktifkan di Hot Offer  363#.,False
Plg setia Telkomsel Anda terpilih mendptkan saldo TCASH Rp50rb dgn mengaktifkan stiker TCASH TAP sblm 31Agust16 di GraPARI 7Eleven Jabotabek klik tsel.me/msact,False
Dptkan Disc menarik 15  Speaker Thonet   Vender di Raja Speaker. Mangga 2 Mall Lt.5 Blok D. Tukar 10 Poin ketik RAJASPKR kirim ke 777. Cek Poin hub  700#,False
PROMO: Beli paket Flash mulai 1GB di MY TELKOMSEL APP dpt EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr. Buruan  download di tsel.me/mytsel1 S K,False
HANYA Rp55rb dapatkan kuota 4.5GB/30hr. Ayo aktifkan paketnya di  363 836# skrg juga. Lebih HEMAT hingga 50 ! Internetan jadi lebih murah. Promo s.d 16 Sep 2016,False
Hai Ibu Tifani.MATAHARI bangga jd bagian dr Indonesia trs mnyajikan fashion trbaik.Khusus u/Anda DISKON 10  s/d 4Sep.Tunjukan SMS MCC 2713254351481.S K,False
Hai Ibu Tifani tampil lebih gaya dgn trend terbaru: warna pastel   sepatu boots yg stylish! Cek koleksi kami di Matahari mobile app: bit.ly/Matahari_App,False
DISKON 50  utk Kacamata lengkap   Bonus Kacamata Hitam  Tunjukan SMS ini di JL Kopo Margahayu 337 T.5431967. S K Berlaku.Promo 606#,False
Pelanggan YTH  bila memerlukan bantuan KBRI di Malaysia  Telp.  60321164016. Alamat : No 233  Jalan Tun Razak  50400 Kualalumpur P.O. BOX 10889  Malaysia,False
Pelanggan YTH  bila memerlukan bantuan  berikut nomor telp KBRI di Jepang: 81334414201  alamat: 2-9 Highashi Gotanda  5-chome  Shinagawa-ku  Tokyo-to  141-0022,False
Maaf nenk udah mkn lom,False
paling dikirim lewat pos aja bu  soalnya belum bikin rekening. ,False
asalamu allaikum . ibu tadi ada petugas pln katanya listrik nyak belum di bayar. soalnya kalu gak cepet2 di bayar takut keburu di matin. barusan udh sms trisna tpi kta nya sms aja ibu. ini no rekening listrik nyak. 535920014984,False
ma f siapa iya . . soalnya sms nya gak kebuka.,False
Ada di dapur rumah kayu dua tanya aja ke mimi ...,False
Nil maf gimana pijeman teteh udah belum di tasper ..,False
Maaf saya delivery prabhu sudah berada di jalan pintu hassanudin  terimakasih..,False
Ndak usah  nanti sy yg buatkan.. Isinya kenapa kok memakai uang pribadi dulu.. Alasannya krn tidak bawa kartu jasindo atau faktor lainnya...,False
Ok mbak.. Sukses,False
Udah lagi nganter yang dari Jepang ke hotel,False
A minta alamat lengkapnya  Patokan nya. Nuhun,False
asalamualaikum  teteh listrik yang di vila cirata abis pulzanya. zen,False
okeh teteh past teteh kan sibuk.,False
teteh ko gagal terus ,False
nah sekarang mah nyala teh  ga apa2 ko teh.,False
Permisi  ini Nilta anaknya Pak Siswanda  ini nomor tokennya ya untuk listrik 100rb TOKEN/STROOM : 4543 3861 5683 2979 9939,False
Punten baru inget  kemaren soalnya masih lagi acara di luar jd blm bs ke atm trs hr ini malah lupa. Ini btr lg saya isi,False
Blm  kalo mie atau makanan yg lain ada ga ya ,False
Ternyata msh nunggu di sini hehe,False
Aslmkm  mba nilta  swah nya udh beres  udh d tanam padi  tinggal beli pupuknya  jd sawan nya 9 kotak  kpn ktp nya d anterin mau d bikin surat d desa.,False
Pak kmrn yg dibawa brp kg ya totalnya ,False
Thx. Km mau nonton lain waktu apa gmn  ga tau aku jdnya mau nonton apa ngga,False
Collect SMS Tekomsel: nomor  6281219306840 gagal mengirim SMS ke Anda. Jika berkanan membayar biaya SMS Rp 175  balas YES dan NO jika tidak. Info: CS 133/188,False
Bu gimana nih hujan,False
Aku boleh telepon kamu ga nil bentar aja,False
Ada yang penting nil  coba cek line,False
Lhah Nil  sdh jam 12 kok blm plg  masih di mana ini  Lagi ada tugas apa  Mau plg kam brp ,False
Ok. Apa akta jual belinya sudah jadi sama warkah tanahnya ,False
Kalau KK gak ketemu  apa cek di Mbak Bani.,False
Dad tidak bisa kontak sampai jam 5 sore besok.,False
Nilta  minggu ada teman dad  oon Bambang  akan ambil uang 250rb lebih bayar obat herbal botolan  tolong ambil uang di nakas tempat tidur dad   kalau kurang dari brankas  titipkan di Lina. Tks. Cc: Lina.,False
Ada siapa di rumah ,False
Lgsg ke kamar 122 aja ye,False
Rp950.000   Rp300.000   Rp1.250.000,False
Ntar lg aku ke kamu yaa,False
Uda Thea  mf br buka smsnya td ga kedengaran smsnya ,False
Mau Facebook-an tapi tdk punya akses internet  Tekan  325# kamu bisa facebook-an sepuasnya  mulai dari perbarui status  kirim pesan  komentar    lainnya.  Info: 123,False
Gak mau kalah eksis dengan temanmu  Cukup login lewat Facebook xpress di  325#. Nikmati kemudahan untuk tetap eksis di media sosial,False
Sudah cek pulsamu di  111 1#  Ayo coba isi kuotamu dengan Kuota  1.25GB hanya 33rb. Balas SMS ini dgn ketik GK untuk membeli. N226,False
RBT GRATIS 30Hr pertama paket tahunan untuk kamu  1. titip rindu buat ayah - ebiet g ade  2. ASMARA - NOVIA KOLOPAKING  3. Bujangan - Koes Plus.  S dan K berlaku dan RBT KECE lain cek http://rbt.tri.co.id. Pilih lagu yang km suka sesuai nomor urut. Balas ketik: 1  2  atau 3,False
Yang spesial buat kamu  bayar SEDIKIT dapat BANYAK! HANYA Rp15.000   dapat 1GB puas Internetan 7 hari. Beli Paket Harian 1GB 7 hari di  111 1#. Info123.D980,False
Berharap dapat duit Bonus  Mendingan baca tips supaya cepet kaya  dan gak tergantung sama duit bonus. Cukup Ketik  103 1#,False
 XL  Pemakaian internet Anda dgn tarif Rp1/KB sdh mencapai Rp2500 dari maksimal pemakaian Rp10rb. Mau internetan XTRA SERU  Pilih Pkt COMBO XTRA di  123#,False
Bpk/Ibu Yth. Mhn bantuannya agar unit Anda dpt diambil. Mhn abaikan SMS ini jika unit sdh diambil. Trm Ksh.,False
Pak sy sudah d dpn tangga itc dpn ondomaretny,False
Sy di jl.langsat 2 pak,False
Ikutilah Astra Virtual Job Fair  11-14 Feb 2016! Buka astra.co.id/virtue dan pilih 3 lowongan yg diinginkan. More info: twitter @Astra_Career/FB Astra Career,False
sy sudah sampe  posisinya dimana ya pak ,False
Maaf pak.saya cancel.saya tidak tahu lokasinya..bapak salah masukkan alamat,False
Posisi di mana  Saya prkir di samping toko,False
Pak sy sda dprkiran ya Pak,False
GO-JEK minggu ini diskon 50  dgn GO-PAY. Update app anda dan segera top-up! Nikmati 100  cashless dgn GO-PAY! http://bit.ly/GPS,False
jam 5 y mas  ,False
harap masukkan 9406 di LINE dalam 30 menit.,False
Bapak/Ibu  nikmati layanan Kurban Super Berkah:  - Hak daging pengurban diantar  gratis   - Dapat disembelih sendiri  - Hewan sehat  jelas  dan sesuai syariat  - Berkurban sekaligus berwakaf Alquran    Harga mulai Rp 2 2 juta.  Kunjungi: www.ayoqurban.com    Rumah Amal salman ITB   62 811-2228-333  www.rumahamal.org,False
Info Gempa Mag: 5.1 SR 29-Jul-16 16:07:11 WIB Lok:9.49 LS 107.00 BT  236 km BaratDaya GARUT-JABAR  Kedlmn:10 Km ::BMKG,False
salam. sudah selesai,False
Jl dadali 2 no 26 rajawali,False
ini ali  afwan sms ga kekirim. kl mau datang ke rmh mertua langsung salam aja. Abbas di RSHS mau dioperasi. masih belum ditengok,False
bro  besok jadi ketemuan ya di gerbang belakang  stand by jam 10. berangkat jam 11. gak pake ngaret,False
jangan kitu atuh. kita berangkat sama-sama  pulangnya juga sama-sama lah  jangan sendiri-sendiri. Gw kan jadi ga enak sama anak-anak. kalo lo sih gak ngerasain,False
pantang pulang sebelum menang hahaha,False
